Date,Close
2020-06-22,87.3259582519531
2020-06-23,89.18994140625
2020-06-24,87.6155471801758
2020-06-25,88.7786865234375
2020-06-26,86.050895690918
2020-06-29,88.0340881347656
2020-06-30,88.7689437866211
2020-07-01,88.6010360717773
2020-07-02,88.6010360717773
2020-07-06,90.9711608886719
2020-07-07,90.6888732910156
2020-07-08,92.801025390625
2020-07-09,93.2001037597656
2020-07-10,93.363151550293
2020-07-13,92.9324493408203
2020-07-14,94.4703216552734
2020-07-15,95.1200332641602
2020-07-16,93.9495620727539
2020-07-17,93.7597885131836
2020-07-20,95.7356567382813
2020-07-21,94.4143524169922
2020-07-22,94.6796035766602
2020-07-23,90.3701019287109
2020-07-24,90.1462326049805
2020-07-27,92.28271484375
2020-07-28,90.7667465209961
2020-07-29,92.5065841674805
2020-07-30,93.6259536743164
2020-07-31,103.427513122559
2020-08-03,106.033653259277
2020-08-04,106.741760253906
2020-08-05,107.128639221191
2020-08-06,110.86629486084
2020-08-07,108.345672607422
2020-08-10,109.920455932617
2020-08-11,106.651428222656
2020-08-12,110.195922851563
2020-08-13,112.146110534668
2020-08-14,112.046173095703
2020-08-17,111.753631591797
2020-08-18,112.684844970703
2020-08-19,112.826240539551
2020-08-20,115.329833984375
2020-08-21,121.273040771484
2020-08-24,122.723495483398
2020-08-25,121.716697692871
2020-08-26,123.371940612793
2020-08-27,121.897079467773
2020-08-28,121.699630737305
2020-08-31,125.826736450195
2020-09-01,130.838714599609
2020-09-02,128.128005981445
2020-09-03,117.869934082031
2020-09-04,117.947944641113
2020-09-08,110.010650634766
2020-09-09,114.398582458496
2020-09-10,110.663963317871
2020-09-11,109.211059570313
2020-09-14,112.487396240234
2020-09-15,112.662895202637
2020-09-16,109.337837219238
2020-09-17,107.592384338379
2020-09-18,104.179550170898
2020-09-21,107.3388671875
2020-09-22,109.025779724121
2020-09-23,104.452568054199
2020-09-24,105.525184631348
2020-09-25,109.484092712402
2020-09-28,112.097351074219
2020-09-29,111.249031066895
2020-09-30,112.92618560791
2020-10-01,113.881782531738
2020-10-02,110.205657958984
2020-10-05,113.598991394043
2020-10-06,110.342178344727
2020-10-07,112.214370727539
2020-10-08,112.107109069824
2020-10-09,114.057289123535
2020-10-12,121.302291870117
2020-10-13,118.084457397461
2020-10-14,118.172218322754
2020-10-15,117.704177856445
2020-10-16,116.056251525879
2020-10-19,113.091957092285
2020-10-20,114.583854675293
2020-10-21,113.959785461426
2020-10-22,112.867683410645
2020-10-23,112.17537689209
2020-10-26,112.185119628906
2020-10-27,113.696510314941
2020-10-28,108.430969238281
2020-10-29,112.448402404785
2020-10-30,106.149238586426
2020-11-02,106.061485290527
2020-11-03,107.689895629883
2020-11-04,112.087600708008
2020-11-05,116.066017150879
2020-11-06,115.934143066406
2020-11-09,113.619171142578
2020-11-10,113.277290344238
2020-11-11,116.715560913086
2020-11-12,116.442054748535
2020-11-13,116.490898132324
2020-11-16,117.506744384766
2020-11-17,116.617881774902
2020-11-18,115.289459228516
2020-11-19,115.885307312012
2020-11-20,114.61548614502
2020-11-23,111.206527709961
2020-11-24,112.495872497559
2020-11-25,113.335891723633
2020-11-27,113.882904052734
2020-11-30,116.285766601563
2020-12-01,119.870574951172
2020-12-02,120.222221374512
2020-12-03,120.085472106934
2020-12-04,119.411483764648
2020-12-07,120.876655578613
2020-12-08,121.492034912109
2020-12-09,118.95240020752
2020-12-10,120.378494262695
2020-12-11,119.567764282227
2020-12-14,118.95240020752
2020-12-15,124.910751342773
2020-12-16,124.842391967773
2020-12-17,125.711723327637
2020-12-18,123.719093322754
2020-12-21,125.252616882324
2020-12-22,128.81787109375
2020-12-23,127.919242858887
2020-12-24,128.905822753906
2020-12-28,133.516189575195
2020-12-29,131.738479614258
2020-12-30,130.615158081055
2020-12-31,129.609085083008
2021-01-04,126.405235290527
2021-01-05,127.968048095703
2021-01-06,123.66047668457
2021-01-07,127.880195617676
2021-01-08,128.983947753906
2021-01-11,125.985229492188
2021-01-12,125.809394836426
2021-01-13,127.850891113281
2021-01-14,125.916831970215
2021-01-15,124.187934875488
2021-01-19,124.861923217773
2021-01-20,128.964416503906
2021-01-21,133.692047119141
2021-01-22,135.840942382813
2021-01-25,139.6015625
2021-01-26,139.835983276367
2021-01-27,138.761489868164
2021-01-28,133.906890869141
2021-01-29,128.896057128906
2021-02-01,131.025421142578
2021-02-02,131.855667114258
2021-02-03,130.830032348633
2021-02-04,134.199951171875
2021-02-05,133.7841796875
2021-02-08,133.930923461914
2021-02-09,133.050506591797
2021-02-10,132.444000244141
2021-02-11,132.189636230469
2021-02-12,132.424438476563
2021-02-16,130.291870117188
2021-02-17,127.993011474609
2021-02-18,126.887596130371
2021-02-19,127.044105529785
2021-02-22,123.258308410645
2021-02-23,123.121368408203
2021-02-24,122.622459411621
2021-02-25,118.357322692871
2021-02-26,118.621482849121
2021-03-01,125.009384155273
2021-03-02,122.3974609375
2021-03-03,119.404052734375
2021-03-04,117.516059875488
2021-03-05,118.777969360352
2021-03-08,113.828063964844
2021-03-09,118.455169677734
2021-03-10,117.369331359863
2021-03-11,119.30623626709
2021-03-12,118.396461486816
2021-03-15,121.292045593262
2021-03-16,122.837677001953
2021-03-17,122.045303344727
2021-03-18,117.907341003418
2021-03-19,117.379096984863
2021-03-22,120.705116271973
2021-03-23,119.873611450195
2021-03-24,117.476905822754
2021-03-25,117.966041564941
2021-03-26,118.572547912598
2021-03-29,118.748634338379
2021-03-30,117.291069030762
2021-03-31,119.492095947266
2021-04-01,120.323608398438
2021-04-05,123.160507202148
2021-04-06,123.463760375977
2021-04-07,125.116989135742
2021-04-08,127.523452758789
2021-04-09,130.106002807617
2021-04-12,128.384323120117
2021-04-13,131.504867553711
2021-04-14,129.157135009766
2021-04-15,131.573394775391
2021-04-16,131.240783691406
2021-04-19,131.905990600586
2021-04-20,130.213607788086
2021-04-21,130.595123291016
2021-04-22,129.069061279297
2021-04-23,131.397323608398
2021-04-26,131.78857421875
2021-04-27,131.465774536133
2021-04-28,130.673385620117
2021-04-29,130.575576782227
2021-04-30,128.599533081055
2021-05-03,129.656021118164
2021-05-04,125.068069458008
2021-05-05,125.312629699707
2021-05-06,126.916938781738
2021-05-07,127.59309387207
2021-05-10,124.300598144531
2021-05-11,123.379501342773
2021-05-12,120.302604675293
2021-05-13,122.458374023438
2021-05-14,124.888557434082
2021-05-17,123.732269287109
2021-05-18,122.340805053711
2021-05-19,122.184013366699
2021-05-20,124.751358032227
2021-05-21,122.909126281738
2021-05-24,124.54557800293
2021-05-25,124.349594116211
2021-05-26,124.300598144531
2021-05-27,122.762153625488
2021-05-28,122.105628967285
2021-06-01,121.782264709473
2021-06-02,122.546577453613
2021-06-03,121.057144165039
2021-06-04,123.359901428223
2021-06-07,123.369705200195
2021-06-08,124.192810058594
2021-06-09,124.574974060059
2021-06-10,123.575485229492
2021-06-11,124.790550231934
2021-06-14,127.857635498047
2021-06-15,127.034530639648
2021-06-16,127.534286499023
2021-06-17,129.141311645508
2021-06-18,127.838050842285
2021-06-21,129.641052246094
2021-06-22,131.287322998047
2021-06-23,131.012924194336
2021-06-24,130.728744506836
2021-06-25,130.434783935547
2021-06-28,132.071243286133
2021-06-29,133.590072631836
2021-06-30,134.207412719727
2021-07-01,134.511184692383
2021-07-02,137.14714050293
2021-07-06,139.165725708008
2021-07-07,141.664474487305
2021-07-08,140.361236572266
2021-07-09,142.193603515625
2021-07-12,141.595840454102
2021-07-13,142.712966918945
2021-07-14,146.152389526367
2021-07-15,145.495895385742
2021-07-16,143.447906494141
2021-07-19,139.587066650391
2021-07-20,143.21272277832
2021-07-21,142.477783203125
2021-07-22,143.849639892578
2021-07-23,145.574264526367
2021-07-26,145.995651245117
2021-07-27,143.820281982422
2021-07-28,142.066207885742
2021-07-29,142.712966918945
2021-07-30,142.928558349609
2021-08-02,142.595367431641
2021-08-03,144.398422241211
2021-08-04,143.996643066406
2021-08-05,144.104431152344
2021-08-06,143.41748046875
2021-08-09,143.368392944336
2021-08-10,142.88752746582
2021-08-11,143.142700195313
2021-08-12,146.116241455078
2021-08-13,146.322357177734
2021-08-16,148.3046875
2021-08-17,147.392028808594
2021-08-18,143.633377075195
2021-08-19,143.967071533203
2021-08-20,145.429260253906
2021-08-23,146.920959472656
2021-08-24,146.832656860352
2021-08-25,145.596099853516
2021-08-26,144.791366577148
2021-08-27,145.831634521484
2021-08-30,150.267395019531
2021-08-31,149.001449584961
2021-09-01,149.668792724609
2021-09-02,150.787551879883
2021-09-03,151.42546081543
2021-09-07,153.770935058594
2021-09-08,152.220352172852
2021-09-09,151.199722290039
2021-09-10,146.194747924805
2021-09-13,146.763946533203
2021-09-14,145.360565185547
2021-09-15,146.253631591797
2021-09-16,146.018112182617
2021-09-17,143.338973999023
2021-09-20,140.277084350586
2021-09-21,140.757965087891
2021-09-22,143.132873535156
2021-09-23,144.094619750977
2021-09-24,144.18293762207
2021-09-27,142.661804199219
2021-09-28,139.26628112793
2021-09-29,140.169128417969
2021-09-30,138.863906860352
2021-10-01,139.992477416992
2021-10-04,136.547897338867
2021-10-05,138.481155395508
2021-10-06,139.354583740234
2021-10-07,140.620544433594
2021-10-08,140.237823486328
2021-10-11,140.149505615234
2021-10-12,138.873733520508
2021-10-13,138.284896850586
2021-10-14,141.081802368164
2021-10-15,142.141723632813
2021-10-18,143.819839477539
2021-10-19,145.988662719727
2021-10-20,146.479354858398
2021-10-21,146.695236206055
2021-10-22,145.919921875
2021-10-25,145.870895385742
2021-10-26,146.53825378418
2021-10-27,146.07698059082
2021-10-28,149.72770690918
2021-10-29,147.009307861328
2021-11-01,146.184967041016
2021-11-02,147.225173950195
2021-11-03,148.66780090332
2021-11-04,148.147674560547
2021-11-05,148.678405761719
2021-11-08,147.852844238281
2021-11-09,148.21647644043
2021-11-10,145.376159667969
2021-11-11,145.327026367188
2021-11-12,147.410598754883
2021-11-15,147.420394897461
2021-11-16,148.403228759766
2021-11-17,150.850402832031
2021-11-18,155.155044555664
2021-11-19,157.788986206055
2021-11-22,158.250885009766
2021-11-23,158.634170532227
2021-11-24,159.155075073242
2021-11-26,154.113265991211
2021-11-29,157.484313964844
2021-11-30,162.457290649414
2021-12-01,161.936401367188
2021-12-02,160.943771362305
2021-12-03,159.056793212891
2021-12-06,162.476959228516
2021-12-07,168.23616027832
2021-12-08,172.069091796875
2021-12-09,171.558059692383
2021-12-10,176.36393737793
2021-12-13,172.717727661133
2021-12-14,171.331985473633
2021-12-15,176.216537475586
2021-12-16,169.297592163086
2021-12-17,168.196838378906
2021-12-20,166.830764770508
2021-12-21,170.015045166016
2021-12-22,172.61946105957
2021-12-23,173.248489379883
2021-12-27,177.228775024414
2021-12-28,176.206695556641
2021-12-29,176.295120239258
2021-12-30,175.13542175293
2021-12-31,174.516235351563
2022-01-03,178.879928588867
2022-01-04,176.609664916992
2022-01-05,171.911849975586
2022-01-06,169.042068481445
2022-01-07,169.209136962891
2022-01-10,169.228790283203
2022-01-11,172.069091796875
2022-01-12,172.511367797852
2022-01-13,169.228790283203
2022-01-14,170.093673706055
2022-01-18,166.8798828125
2022-01-19,163.371292114258
2022-01-20,161.680847167969
2022-01-21,159.617004394531
2022-01-24,158.840576171875
2022-01-25,157.032211303711
2022-01-26,156.943740844727
2022-01-27,156.481842041016
2022-01-28,167.400787353516
2022-01-31,171.774230957031
2022-02-01,171.607162475586
2022-02-02,172.815994262695
2022-02-03,169.926544189453
2022-02-04,169.641220092773
2022-02-07,168.922866821289
2022-02-08,172.042297363281
2022-02-09,173.469223022461
2022-02-10,169.375518798828
2022-02-11,165.95100402832
2022-02-14,166.18717956543
2022-02-15,170.03483581543
2022-02-16,169.798675537109
2022-02-17,166.18717956543
2022-02-18,164.632400512695
2022-02-22,161.699890136719
2022-02-23,157.517669677734
2022-02-24,160.145095825195
2022-02-25,162.221450805664
2022-02-28,162.487121582031
2022-03-01,160.597763061523
2022-03-02,163.904159545898
2022-03-03,163.579437255859
2022-03-04,160.568206787109
2022-03-07,156.75993347168
2022-03-08,154.929595947266
2022-03-09,160.351715087891
2022-03-10,155.992370605469
2022-03-11,152.262771606445
2022-03-14,148.218307495117
2022-03-15,152.617065429688
2022-03-16,157.045303344727
2022-03-17,158.058853149414
2022-03-18,161.365295410156
2022-03-21,162.74299621582
2022-03-22,166.128128051758
2022-03-23,167.495986938477
2022-03-24,171.29443359375
2022-03-25,171.934036254883
2022-03-28,172.800033569336
2022-03-29,176.106475830078
2022-03-30,174.935424804688
2022-03-31,171.825805664063
2022-04-01,171.530578613281
2022-04-04,175.594741821289
2022-04-05,172.268646240234
2022-04-06,169.090133666992
2022-04-07,169.395217895508
2022-04-08,167.377883911133
2022-04-11,163.107116699219
2022-04-12,164.98664855957
2022-04-13,167.682922363281
2022-04-14,162.654418945313
2022-04-18,162.437942504883
2022-04-19,164.73078918457
2022-04-20,164.563491821289
2022-04-21,163.766418457031
2022-04-22,159.210250854492
2022-04-25,160.282821655273
2022-04-26,154.2998046875
2022-04-27,154.073471069336
2022-04-28,161.030731201172
2022-04-29,155.136245727539
2022-05-02,155.441314697266
2022-05-03,156.937057495117
2022-05-04,163.372787475586
2022-05-05,154.270309448242
2022-05-06,154.999526977539
2022-05-09,149.855239868164
2022-05-10,152.269714355469
2022-05-11,144.375839233398
2022-05-12,140.492980957031
2022-05-13,144.976989746094
2022-05-16,143.429763793945
2022-05-17,147.076141357422
2022-05-18,138.778228759766
2022-05-19,135.358535766602
2022-05-20,135.595016479492
2022-05-23,141.035003662109
2022-05-24,138.32487487793
2022-05-25,138.482574462891
2022-05-26,141.695281982422
2022-05-27,147.470321655273
2022-05-31,146.681900024414
2022-06-01,146.553817749023
2022-06-02,149.017547607422
2022-06-03,143.272109985352
2022-06-06,144.021057128906
2022-06-07,146.553817749023
2022-06-08,145.814666748047
2022-06-09,140.571807861328
2022-06-10,135.141723632813
2022-06-13,129.967834472656
2022-06-14,130.835083007813
2022-06-15,133.466354370117
2022-06-16,128.174194335938
2022-06-17,129.652450561523
2022-06-21,133.899963378906
2022-06-22,133.387512207031
2022-06-23,136.265167236328
2022-06-24,139.606048583984
2022-06-27,139.606048583984
2022-06-28,135.447250366211
2022-06-29,137.211242675781
2022-06-30,134.73762512207
2022-07-01,136.915588378906
2022-07-05,139.507461547852
2022-07-06,140.847747802734
2022-07-07,144.228057861328
2022-07-08,144.908020019531
2022-07-11,142.769454956055
2022-07-12,143.745147705078
2022-07-13,143.380508422852
2022-07-14,146.317276000977
2022-07-15,147.992630004883
2022-07-18,144.937606811523
2022-07-19,148.810607910156
2022-07-20,150.820999145508
2022-07-21,153.097518920898
2022-07-22,151.855804443359
2022-07-25,150.732330322266
2022-07-26,149.401901245117
2022-07-27,154.516632080078
2022-07-28,155.068542480469
2022-07-29,160.153701782227
2022-08-01,159.168212890625
2022-08-02,157.689956665039
2022-08-03,163.721221923828
2022-08-04,163.405883789063
2022-08-05,163.178894042969
2022-08-08,162.705184936523
2022-08-09,162.754547119141
2022-08-10,167.017822265625
2022-08-11,166.277648925781
2022-08-12,169.840255737305
2022-08-15,170.915939331055
2022-08-16,170.758071899414
2022-08-17,172.258071899414
2022-08-18,171.863327026367
2022-08-19,169.267868041992
2022-08-22,165.369750976563
2022-08-23,165.034194946289
2022-08-24,165.330276489258
2022-08-25,167.797424316406
2022-08-26,161.471603393555
2022-08-29,159.261016845703
2022-08-30,156.823440551758
2022-08-31,155.155639648438
2022-09-01,155.885925292969
2022-09-02,153.764129638672
2022-09-06,152.500961303711
2022-09-07,153.912185668945
2022-09-08,152.431900024414
2022-09-09,155.303665161133
2022-09-12,161.284103393555
2022-09-13,151.820022583008
2022-09-14,153.270736694336
2022-09-15,150.36930847168
2022-09-16,148.721237182617
2022-09-19,152.451583862305
2022-09-20,154.839813232422
2022-09-21,151.701568603516
2022-09-22,150.734481811523
2022-09-23,148.454788208008
2022-09-26,148.790344238281
2022-09-27,149.767333984375
2022-09-28,147.872528076172
2022-09-29,140.609146118164
2022-09-30,136.385375976563
2022-10-03,140.579574584961
2022-10-04,144.181640625
2022-10-05,144.47770690918
2022-10-06,143.520416259766
2022-10-07,138.250549316406
2022-10-10,138.576232910156
2022-10-11,137.155136108398
2022-10-12,136.523529052734
2022-10-13,141.112487792969
2022-10-14,136.563018798828
2022-10-17,140.540069580078
2022-10-18,141.862518310547
2022-10-19,141.971084594727
2022-10-20,141.507217407227
2022-10-21,145.336303710938
2022-10-24,147.487686157227
2022-10-25,150.339721679688
2022-10-26,147.388961791992
2022-10-27,142.898712158203
2022-10-28,153.695098876953
2022-10-31,151.326553344727
2022-11-01,148.671890258789
2022-11-02,143.125701904297
2022-11-03,137.05647277832
2022-11-04,136.789581298828
2022-11-07,137.323333740234
2022-11-08,137.896667480469
2022-11-09,133.319915771484
2022-11-10,145.18196105957
2022-11-11,147.979446411133
2022-11-14,146.575775146484
2022-11-15,148.315551757813
2022-11-16,147.079895019531
2022-11-17,148.987731933594
2022-11-18,149.551147460938
2022-11-21,146.308868408203
2022-11-22,148.453918457031
2022-11-23,149.333724975586
2022-11-25,146.40771484375
2022-11-28,142.562423706055
2022-11-29,139.547485351563
2022-11-30,146.328628540039
2022-12-01,146.605422973633
2022-12-02,146.111175537109
2022-12-05,144.944747924805
2022-12-06,141.267501831055
2022-12-07,139.320129394531
2022-12-08,141.010452270508
2022-12-09,140.526092529297
2022-12-12,142.829330444336
2022-12-13,143.798049926758
2022-12-14,141.564056396484
2022-12-15,134.931182861328
2022-12-16,132.964019775391
2022-12-19,130.8486328125
2022-12-20,130.779403686523
2022-12-21,133.89323425293
2022-12-22,130.710220336914
2022-12-23,130.344497680664
2022-12-27,128.535507202148
2022-12-28,124.591377258301
2022-12-29,128.120361328125
2022-12-30,128.436676025391
2023-01-03,123.632522583008
2023-01-04,124.907707214355
2023-01-05,123.583106994629
2023-01-06,128.130218505859
2023-01-09,128.65412902832
2023-01-10,129.227447509766
2023-01-11,131.955764770508
2023-01-12,131.876678466797
2023-01-13,133.211166381836
2023-01-17,134.377593994141
2023-01-18,133.655975341797
2023-01-19,133.715301513672
2023-01-20,136.285415649414
2023-01-23,139.488189697266
2023-01-24,140.891860961914
2023-01-25,140.229568481445
2023-01-26,142.305404663086
2023-01-27,144.25276184082
2023-01-30,141.3564453125
2023-01-31,142.631622314453
2023-02-01,143.758499145508
2023-02-02,149.08659362793
2023-02-03,152.72428894043
2023-02-06,149.986114501953
2023-02-07,152.872543334961
2023-02-08,150.173934936523
2023-02-09,149.135971069336
2023-02-10,149.502319335938
2023-02-13,152.31396484375
2023-02-14,151.670455932617
2023-02-15,153.779190063477
2023-02-16,152.175323486328
2023-02-17,151.026931762695
2023-02-21,146.99755859375
2023-02-22,147.423278808594
2023-02-23,147.90837097168
2023-02-24,145.245239257813
2023-02-27,146.443161010742
2023-02-28,145.938247680664
2023-03-01,143.85920715332
2023-03-02,144.453247070313
2023-03-03,149.522094726563
2023-03-06,152.294174194336
2023-03-07,150.086441040039
2023-03-08,151.343734741211
2023-03-09,149.086502075195
2023-03-10,147.017379760742
2023-03-13,148.967681884766
2023-03-14,151.066543579102
2023-03-15,151.462554931641
2023-03-16,154.293975830078
2023-03-17,153.45246887207
2023-03-20,155.828506469727
2023-03-21,157.689727783203
2023-03-22,156.25422668457
2023-03-23,157.343231201172
2023-03-24,158.650054931641
2023-03-27,156.699737548828
2023-03-28,156.075973510742
2023-03-29,159.164886474609
2023-03-30,160.738983154297
2023-03-31,163.253631591797
2023-04-03,164.510955810547
2023-04-04,163.976348876953
2023-04-05,162.125
2023-04-06,163.016021728516
2023-04-10,160.41227722168
2023-04-11,159.194564819336
2023-04-12,158.501586914063
2023-04-13,163.907043457031
2023-04-14,163.560546875
2023-04-17,163.580322265625
2023-04-18,164.807952880859
2023-04-19,165.956359863281
2023-04-20,164.98616027832
2023-04-21,163.372436523438
2023-04-24,163.679336547852
2023-04-25,162.134918212891
2023-04-26,162.125
2023-04-27,166.728591918945
2023-04-28,167.985885620117
2023-05-01,167.89680480957
2023-05-02,166.857299804688
2023-05-03,165.778182983398
2023-05-04,164.134735107422
2023-05-05,171.837097167969
2023-05-08,171.767776489258
2023-05-09,170.055038452148
2023-05-10,171.827178955078
2023-05-11,172.015274047852
2023-05-12,171.083374023438
2023-05-15,170.587677001953
2023-05-16,170.587677001953
2023-05-17,171.202331542969
2023-05-18,173.542007446289
2023-05-19,173.651062011719
2023-05-22,172.699325561523
2023-05-23,170.082061767578
2023-05-24,170.359649658203
2023-05-25,171.499755859375
2023-05-26,173.918731689453
2023-05-30,175.77262878418
2023-05-31,175.723037719727
2023-06-01,178.53857421875
2023-06-02,179.391159057617
2023-06-05,178.032989501953
2023-06-06,177.666152954102
2023-06-07,176.288146972656
2023-06-08,179.01448059082
2023-06-09,179.401077270508
2023-06-12,182.20671081543
2023-06-13,181.730819702148
2023-06-14,182.365341186523
2023-06-15,184.407592773438
2023-06-16,183.327011108398
2023-06-20,183.416213989258
2023-06-21,182.375274658203
2023-06-22,185.389053344727
2023-06-23,185.071807861328
2023-06-26,183.673980712891
2023-06-27,186.439926147461
2023-06-28,187.619674682617
2023-06-29,187.956741333008
2023-06-30,192.299011230469
2023-07-03,190.802032470703
2023-07-05,189.681747436523
2023-07-06,190.157592773438
2023-07-07,189.037322998047
2023-07-10,186.98518371582
2023-07-11,186.459762573242
2023-07-12,188.135192871094
2023-07-13,188.898544311523
2023-07-14,189.047302246094
2023-07-17,192.318832397461
2023-07-18,192.061080932617
2023-07-19,193.41926574707
2023-07-20,191.466262817383
2023-07-21,190.286499023438
2023-07-24,191.08952331543
2023-07-25,191.952026367188
2023-07-26,192.824447631836
2023-07-27,191.555450439453
2023-07-28,194.142990112305
2023-07-31,194.757659912109
2023-08-01,193.924880981445
2023-08-02,190.920989990234
2023-08-03,189.523132324219
2023-08-04,180.422210693359
2023-08-07,177.309280395508
2023-08-08,178.251083374023
2023-08-09,176.654983520508
2023-08-10,176.436828613281
2023-08-11,176.496398925781
2023-08-14,178.154281616211
2023-08-15,176.158874511719
2023-08-16,175.285293579102
2023-08-17,172.733993530273
2023-08-18,173.220428466797
2023-08-21,174.560592651367
2023-08-22,175.940490722656
2023-08-23,179.802169799805
2023-08-24,175.096694946289
2023-08-25,177.310455322266
2023-08-28,178.878952026367
2023-08-29,182.780334472656
2023-08-30,186.28466796875
2023-08-31,186.503051757813
2023-09-01,188.081512451172
2023-09-05,188.319747924805
2023-09-06,181.579162597656
2023-09-07,176.268081665039
2023-09-08,176.883560180664
2023-09-11,178.054992675781
2023-09-12,175.01725769043
2023-09-13,172.942459106445
2023-09-14,174.461334228516
2023-09-15,173.736633300781
2023-09-18,176.675094604492
2023-09-19,177.767120361328
2023-09-20,174.213134765625
2023-09-21,172.664474487305
2023-09-22,173.518249511719
2023-09-25,174.798858642578
2023-09-26,170.708831787109
2023-09-27,169.189956665039
2023-09-28,169.44807434082
2023-09-29,169.964294433594
2023-10-02,172.485809326172
2023-10-03,171.145614624023
2023-10-04,172.396469116211
2023-10-05,173.63737487793
2023-10-06,176.198608398438
2023-10-09,177.687683105469
2023-10-10,177.092056274414
2023-10-11,178.491790771484
2023-10-12,179.395172119141
2023-10-13,177.548706054688
2023-10-16,177.419662475586
2023-10-17,175.861083984375
2023-10-18,174.560592651367
2023-10-19,174.183380126953
2023-10-20,171.622146606445
2023-10-23,171.741271972656
2023-10-24,172.178039550781
2023-10-25,169.855087280273
2023-10-26,165.675704956055
2023-10-27,166.996032714844
2023-10-30,169.050964355469
2023-10-31,169.527481079102
2023-11-01,172.704193115234
2023-11-02,176.27799987793
2023-11-03,175.364685058594
2023-11-06,177.925933837891
2023-11-07,180.497085571289
2023-11-08,181.559280395508
2023-11-09,181.082794189453
2023-11-10,185.287567138672
2023-11-13,183.697113037109
2023-11-14,186.321334838867
2023-11-15,186.887939453125
2023-11-16,188.57780456543
2023-11-17,188.557922363281
2023-11-20,190.307388305664
2023-11-21,189.502243041992
2023-11-22,190.168243408203
2023-11-24,188.836227416992
2023-11-27,188.657302856445
2023-11-28,189.263671875
2023-11-29,188.239822387695
2023-11-30,188.816360473633
2023-12-01,190.098663330078
2023-12-04,188.299453735352
2023-12-05,192.265655517578
2023-12-06,191.172241210938
